"ENSEMBL_clean","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","SYMBOL","GENENAME","ENTREZID"
"ENSG00000189409",12.1532256094283,1.36516132609169,0.251013623016289,5.43859456585391,5.37025038372922e-08,3.09553911876002e-06,"ENSG00000189409.8","MMP23B","matrix metallopeptidase 23B","8510"
"ENSG00000196126",812.942195651942,1.03626298762634,0.222740542872041,4.65233214512568,3.28201871450786e-06,5.73524133468895e-05,"ENSG00000196126.6","HLA-DRB1","major histocompatibility complex, class II, DR beta 1","3123"
"ENSG00000196154",94.8879753576578,1.27730183307102,0.284564144563318,4.48862535029182,7.16842393153114e-06,0.000100339802434527,"ENSG00000196154.7","S100A4","S100 calcium binding protein A4","6275"
"ENSG00000196209",58.7269718954708,1.03328937121874,0.2494969057791,4.14149172709015,3.45054320859769e-05,0.000323181841546936,"ENSG00000196209.7","SIRPB2","signal regulatory protein beta 2","284759"
"ENSG00000196616",122.129568815417,1.33414817907825,0.401828987385399,3.32018898825398,0.000899565288214279,0.00386882988332779,"ENSG00000196616.8","ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide","125"
"ENSG00000196844",4.24638041280343,-1.241832663479,0.346121177498347,-3.58785519122108,0.000333409365982629,0.00179356088291563,"ENSG00000196844.4","PATE2","prostate and testis expressed 2","399967"
"ENSG00000196876",1372.65757518479,-1.37443702604472,0.254623944516764,-5.3979095668052,6.74218340231428e-08,3.58740341864806e-06,"ENSG00000196876.8","SCN8A","sodium voltage-gated channel alpha subunit 8","6334"
"ENSG00000196954",166.477871511164,1.18429492450424,0.221741452716445,5.34088195957961,9.24954714245063e-08,4.40932279389497e-06,"ENSG00000196954.8","CASP4","caspase 4","837"
"ENSG00000197385",26.9342541840661,-1.04143596165746,0.244438994951407,-4.26051482442273,2.03956553013218e-05,0.000215936399016099,"ENSG00000197385.5","ZNF860","zinc finger protein 860","344787"
"ENSG00000197405",115.139108705809,1.04210218012689,0.236139549318196,4.41307770399216,1.01911398269084e-05,0.000127975122743196,"ENSG00000197405.3","C5AR1","complement C5a receptor 1","728"
"ENSG00000197520",12.9156111579572,1.00237172444649,0.279003991446771,3.59267879734875,0.000327295931548765,0.00177056050996187,"ENSG00000197520.6","FAM177B","family with sequence similarity 177 member B","400823"
"ENSG00000197632",4.38244647122666,-1.19444085352013,0.401444988855741,-2.97535375126915,0.00292650855861832,0.00984776288479331,"ENSG00000197632.4","SERPINB2","serpin family B member 2","5055"
"ENSG00000197705",54.1692658443878,-1.44197590768336,0.347562934907186,-4.14881957441299,3.34194070875817e-05,0.000314230944410536,"ENSG00000197705.5","KLHL14","kelch like family member 14","57565"
"ENSG00000197723",7.03613779007176,1.79865818629639,0.279491638389677,6.43546331711233,1.23097257210991e-10,3.92987993646087e-08,"ENSG00000197723.3",NA,NA,NA
"ENSG00000197766",82.5430533809689,1.02445591206065,0.181459852825071,5.64563398521123,1.64573641769941e-08,1.4086704375857e-06,"ENSG00000197766.2","CFD","complement factor D","1675"
"ENSG00000197826",3.48413213138478,-1.2682460739184,0.389601921773697,-3.25523567272103,0.00113298306416688,0.00462925223928979,"ENSG00000197826.7","CFAP299","cilia and flagella associated protein 299","255119"
"ENSG00000198113",79.9449724702961,1.0742826122991,0.18316600897477,5.86507626776474,4.48926300243626e-09,5.70346132904647e-07,"ENSG00000198113.2","TOR4A","torsin family 4 member A","54863"
"ENSG00000198203",25.2604842942084,1.0882212894944,0.438013237755915,2.48444840404759,0.0129752309558977,0.0324107446733159,"ENSG00000198203.5","SULT1C2","sulfotransferase family 1C member 2","6819"
"ENSG00000198417",989.926105189004,1.31559544320561,0.221972277916136,5.92684571044796,3.08808869695659e-09,4.49696144369968e-07,"ENSG00000198417.5","MT1F","metallothionein 1F","4494"
"ENSG00000198502",211.193841890261,1.27199311011621,0.452735705463072,2.80957100305393,0.00496075753622979,0.0149815419063036,"ENSG00000198502.5","HLA-DRB5","major histocompatibility complex, class II, DR beta 5","3127"
"ENSG00000198580",57.5291455287228,-1.0474317734333,0.174147911046047,-6.01461003546778,1.80320249543124e-09,3.02373380067212e-07,"ENSG00000198580.6",NA,NA,NA
"ENSG00000198695",46796.2984897582,1.15160137628239,0.248493284538731,4.63433600799341,3.58084968321293e-06,6.14743387704425e-05,"ENSG00000198695.2","MT-ND6","NADH dehydrogenase subunit 6","4541"
"ENSG00000198848",37.0348222503997,1.32577935783231,0.463517340219052,2.86025838257909,0.00423295971408202,0.0132562467861678,"ENSG00000198848.8","CES1","carboxylesterase 1","1066"
"ENSG00000198930",16.6044474975843,1.15689976055901,0.211014640980112,5.48255682726797,4.19222272176567e-08,2.72921919231497e-06,"ENSG00000198930.8","CSAG1","chondrosarcoma associated gene 1","158511"
"ENSG00000203668",678.949681255204,-1.04016502475762,0.209223664964578,-4.97154576148793,6.64211817280582e-07,1.81389004062035e-05,"ENSG00000203668.1","CHML","CHM like Rab escort protein","1122"
"ENSG00000203721",11.5268192147692,1.11430838881264,0.35203585655548,3.16532639520211,0.00154909072274605,0.00591590869296233,"ENSG00000203721.1","LINC00862","long intergenic non-protein coding RNA 862","554279"
"ENSG00000203737",31.1915564068126,-1.03075133999531,0.323337595036982,-3.18784872472814,0.00143335503594837,0.00555960910088293,"ENSG00000203737.2","GPR52","G protein-coupled receptor 52","9293"
"ENSG00000204022",9.2814664485448,-1.31282591522182,0.320792257435187,-4.09244888177224,4.26841359378294e-05,0.000378525288837556,"ENSG00000204022.5","LIPJ","lipase family member J","142910"
"ENSG00000204038",6.31520293078533,-1.18993765214632,0.37029938321713,-3.21344756723125,0.00131151741681142,0.00518392872297294,"ENSG00000204038.3",NA,NA,NA
"ENSG00000204388",8799.65721267157,2.50585020758531,0.300428484189819,8.34092084957577,7.37142254550132e-17,2.44745971355735e-13,"ENSG00000204388.5","HSPA1B","heat shock protein family A (Hsp70) member 1B","3304"
"ENSG00000204389",10729.636751509,3.0180581214369,0.345932006534639,8.7244257958961,2.67534653105935e-18,4.44134277621163e-14,"ENSG00000204389.7","HSPA1A","heat shock protein family A (Hsp70) member 1A","3303"
"ENSG00000204516",44.5309919740443,1.07472522327985,0.188278207844632,5.70817640332927,1.14193035460959e-08,1.08326776096422e-06,"ENSG00000204516.5","MICB","MHC class I polypeptide-related sequence B","4277"
"ENSG00000204936",36.2334574852029,1.38093689895629,0.384591257944256,3.59066117710988,0.000329840186897942,0.00177897236604702,"ENSG00000204936.4","CD177","CD177 molecule","57126"
"ENSG00000204941",2.62664095863137,-1.57305417782652,0.511625917522289,-3.07461784861199,0.00210772431878442,0.00752156737234313,"ENSG00000204941.9","PSG5","pregnancy specific beta-1-glycoprotein 5","5673"
"ENSG00000204961",13.2696356305437,-1.02935851557531,0.335534682362024,-3.06781554839296,0.00215629669610889,0.00767016958476618,"ENSG00000204961.5","PCDHA9","protocadherin alpha 9","9752"
"ENSG00000205362",47.9218818023226,1.24362085104285,0.333017253943472,3.73440365721697,0.00018816050176364,0.00116077758817473,"ENSG00000205362.6","MT1A","metallothionein 1A","4489"
"ENSG00000205364",1169.03939314696,1.03561419198319,0.2219625813834,4.66571520987297,3.07545415590235e-06,5.47807021911319e-05,"ENSG00000205364.3","MT1M","metallothionein 1M","4499"
"ENSG00000205502",25.0554074073581,1.32617349583548,0.386882266501943,3.42784772180509,0.000608386616549484,0.00285386443100819,"ENSG00000205502.3","C2CD4B","C2 calcium dependent domain containing 4B","388125"
"ENSG00000205929",57.9899067161355,1.10851460895278,0.26937839429158,4.11508358666993,3.87039133584286e-05,0.000352067762007273,"ENSG00000205929.5","EPCIP","exosomal polycystin 1 interacting protein","56245"
"ENSG00000213401",7.00903246602469,1.00176716099767,0.245985847381898,4.07245852417844,4.65194858840418e-05,0.000403695758055922,"ENSG00000213401.4","MAGEA12","MAGE family member A12","4111"
"ENSG00000213445",759.661646263806,1.00737205716384,0.17305913921844,5.82096999738512,5.85070725866395e-09,6.69845456559173e-07,"ENSG00000213445.4","SIPA1","signal-induced proliferation-associated 1","6494"
"ENSG00000213654",200.946923920202,1.19128340148656,0.190206233199527,6.2631144176905,3.77363517142281e-10,1.04410195801317e-07,"ENSG00000213654.5","GPSM3","G protein signaling modulator 3","63940"
"ENSG00000213658",12.9157586618185,1.19022569763354,0.219337058638846,5.42646876464835,5.74798785371078e-08,3.24565803943716e-06,"ENSG00000213658.5","LAT","linker for activation of T cells","27040"
"ENSG00000213901",24.0482601600672,1.08092081085099,0.230302302520298,4.69348677378386,2.68587363244907e-06,4.98749308414843e-05,"ENSG00000213901.6","SLC23A3","solute carrier family 23 member 3","151295"
"ENSG00000213937",193.977865355043,1.01832838708426,0.251669018439122,4.04630015009413,5.203350759132e-05,0.000440269245424823,"ENSG00000213937.3","CLDN9","claudin 9","9080"
"ENSG00000213999",31.4093997725246,1.58267969567128,0.266842757605064,5.93113228882791,3.00852688826000e-09,4.41987211256674e-07,"ENSG00000213999.10","BORCS8-MEF2B","BORCS8-MEF2B readthrough","4207"
"ENSG00000214814",4.73618046800087,-1.02807256179721,0.420402206699329,-2.44544996532924,0.0144671520805135,0.0354231846148384,"ENSG00000214814.2","FER1L6","fer-1 like family member 6","654463"
"ENSG00000215274",8.07045569784656,1.18843717864646,0.302100930220357,3.93390771018015,8.35758843214859e-05,0.000628060258338884,"ENSG00000215274.5","GAGE10","G antigen 10","102724473"
"ENSG00000215915",311.727524323378,1.21304707558382,0.240369945951484,5.04658380140695,4.49779661840132e-07,1.35267974025508e-05,"ENSG00000215915.5","ATAD3C","ATPase family AAA domain containing 3C","219293"
"ENSG00000219016",10.9820767324261,1.63383302417086,0.418455445444295,3.90443723927679,9.44448966611108e-05,0.000691000321494535,"ENSG00000219016.3",NA,NA,NA
"ENSG00000221869",1165.00132943754,1.09529745389032,0.235099962740602,4.65885847501734,3.17967705714104e-06,5.60708191165804e-05,"ENSG00000221869.4","CEBPD","CCAAT enhancer binding protein delta","1052"
"ENSG00000222040",62.222522573358,1.4137712063036,0.305645480531367,4.6255262922447,3.7364840164867e-06,6.3230755512432e-05,"ENSG00000222040.3",NA,NA,NA
"ENSG00000226979",12.9023518151898,1.29647025148518,0.316412598538259,4.09740401448782,4.1780932353756e-05,0.000371906304560162,"ENSG00000226979.4","LTA","lymphotoxin alpha","4049"
"ENSG00000228208",5.49831116591628,1.13614210739422,0.358207488500165,3.17174303683966,0.00151527018707263,0.00581666873008283,"ENSG00000228208.2","LINC02869","long intergenic non-protein coding RNA 2869","440714"
"ENSG00000228459",17.569608158336,1.07720186133408,0.249818853274332,4.31193181465442,1.61834345605866e-05,0.000181160618435804,"ENSG00000228459.2",NA,NA,NA
"ENSG00000229453",8.37008124430685,1.50739651308387,0.321820866645914,4.68396138757029,2.81383037401139e-06,5.16730066802689e-05,"ENSG00000229453.1","SPINK8","serine peptidase inhibitor Kazal type 8 (putative)","646424"
"ENSG00000229544",3.19844067328735,-1.32300290911664,0.427310782947671,-3.096114027337,0.0019607494447221,0.00710087293451823,"ENSG00000229544.6","NKX1-2","NK1 homeobox 2","390010"
"ENSG00000233232",18.7126013731353,1.12540200139813,0.245462890318054,4.5848152441288,4.54388045534855e-06,7.24138689329195e-05,"ENSG00000233232.2","NPIPB7","nuclear pore complex interacting protein family member B7","440350"
"ENSG00000233404",8.47810517385024,1.10183474581643,0.335188048877766,3.28721369841631,0.00101184018053625,0.0042340817694913,"ENSG00000233404.2",NA,NA,NA
"ENSG00000234776",5.92031242484521,1.32606221236575,0.27676902357622,4.79122336463553,1.65767457779541e-06,3.5011521203539e-05,"ENSG00000234776.1","FREY1","Frey regulator of sperm-oocyte fusion 1","143678"
"ENSG00000235568",69.5171664234199,1.00044005986011,0.232367033082426,4.3054302780775,1.66661476728378e-05,0.000184326927059813,"ENSG00000235568.2","NFAM1","NFAT activating protein with ITAM motif 1","150372"
"ENSG00000237649",15.1081912524959,1.04179965285734,0.306645007723085,3.39741273009127,0.000680262818430178,0.00310589742815164,"ENSG00000237649.3","KIFC1","kinesin family member C1","3833"
"ENSG00000240764",522.656185321048,-1.0389040782712,0.288503304211415,-3.60101275481368,0.000316980023931683,0.00172813969697533,"ENSG00000240764.2","PCDHGC5","protocadherin gamma subfamily C, 5","56097"
"ENSG00000240891",22.2802280311963,-1.50222355525826,0.391887355595682,-3.8333044784638,0.000126433300020426,0.000858453666110056,"ENSG00000240891.2","PLCXD2","phosphatidylinositol specific phospholipase C X domain containing 2","257068"
"ENSG00000242419",167.446033004608,-1.06263387017858,0.282527303900967,-3.76117230266375,0.000169118878626421,0.00107117226405082,"ENSG00000242419.1","PCDHGC4","protocadherin gamma subfamily C, 4","56098"
"ENSG00000243232",213.993149865646,-1.18222236621388,0.302146689028084,-3.9127430785912,9.12536065814323e-05,0.000672094553175846,"ENSG00000243232.3","PCDHAC2","protocadherin alpha subfamily C, 2","56134"
"ENSG00000243480",28.9074006512713,-1.10185282175751,0.267745892313945,-4.11529309463889,3.8668773424849e-05,0.000351940958128245,"ENSG00000243480.3","AMY2A","amylase alpha 2A","279"
"ENSG00000245008",3.87887134343162,-1.128879171419,0.34759245742771,-3.24770905494628,0.00116338164815706,0.00471861684364898,"ENSG00000245008.3","LOC101929538","uncharacterized LOC101929538","101929538"
"ENSG00000248050",28.7988389238443,-1.30329700087055,0.280903963625041,-4.63965329663426,3.48994175884117e-06,6.02250760275699e-05,"ENSG00000248050.1",NA,NA,NA
"ENSG00000248383",23.6137967077642,-1.25240242219624,0.313037998641137,-4.00079999116011,6.31286999265543e-05,0.000510721027037392,"ENSG00000248383.3","PCDHAC1","protocadherin alpha subfamily C, 1","56135"
"ENSG00000248710",7.22682102123792,1.04510812816421,0.287888868234589,3.63024848641451,0.000283148498253486,0.00157959024373735,"ENSG00000248710.1","TRIM59-IFT80","TRIM59-IFT80 readthrough (NMD candidate)","100174949"
"ENSG00000249852",9.36364026540632,1.4286343426924,0.373783720395219,3.82208818827592,0.000132326346396521,0.000888652781767253,"ENSG00000249852.1",NA,NA,NA
"ENSG00000255661",11.554299567773,1.09204179686786,0.301460477062801,3.62250404267876,0.000291764899713808,0.00161830574679216,"ENSG00000255661.2",NA,NA,NA
"ENSG00000257017",16.2923327292784,1.72264242805544,0.490610097217954,3.51122497849886,0.000446046731229455,0.00223981300215977,"ENSG00000257017.4","HP","haptoglobin","3240"
"ENSG00000261857",5.04882813454914,2.18116041702239,0.416249916904326,5.24002607194208,1.60553912077832e-07,6.45364526490093e-06,"ENSG00000261857.2","MIA","MIA SH3 domain containing","8190"
"ENSG00000262874",2.88535410364558,1.23755383039858,0.422552427412899,2.92875806672222,0.00340319195802619,0.0111301004127645,"ENSG00000262874.1","C19orf84","chromosome 19 open reading frame 84","147646"
"ENSG00000267206",13.9227646071912,1.43319967048023,0.342347520644704,4.18638834533183,2.83428257491269e-05,0.000275641037059904,"ENSG00000267206.1","LCN6","lipocalin 6","158062"
"ENSG00000267228",4.46413506499771,-1.03084621818714,0.361614166129727,-2.85067985366849,0.00436258700671551,0.01357258375159,"ENSG00000267228.2",NA,NA,NA
"ENSG00000267270",81.9180103952387,1.02192880271151,0.193121841545529,5.29162726770389,1.21232780260558e-07,5.41017576641269e-06,"ENSG00000267270.1","PARD6G-AS1","PARD6G antisense RNA 1","100130522"
"ENSG00000268275",6.43716620680365,1.69396632235748,0.359076529677762,4.71756347839736,2.38685939261261e-06,4.57027136986873e-05,"ENSG00000268275.1",NA,NA,NA
"ENSG00000268404",20.5238949369412,1.21121421524048,0.204996670338211,5.90845799223069,3.45324844202213e-09,4.81742667109322e-07,"ENSG00000268404.1",NA,NA,NA
"ENSG00000268821",4.20549333576767,-1.14362440716583,0.369844289658039,-3.09217808452102,0.00198693610164955,0.00717379865669512,"ENSG00000268821.1",NA,NA,NA
"ENSG00000268865",15.1752691223872,-1.03751541845748,0.272965981655835,-3.80089640534629,0.00014417357278735,0.000948266831158002,"ENSG00000268865.1",NA,NA,NA
"ENSG00000268925",7.93476032666152,-1.31651662712489,0.36593746333747,-3.59765467880175,0.000321099541805575,0.00174658371347128,"ENSG00000268925.1",NA,NA,NA
"ENSG00000269120",4.38223333418185,1.42992479686274,0.453043261869362,3.15626545456727,0.00159803351836694,0.00605131260000218,"ENSG00000269120.1",NA,NA,NA
"ENSG00000269430",27.7103871969762,1.08500665588687,0.231942154286755,4.67791919594508,2.89800695988259e-06,5.25614789211517e-05,"ENSG00000269430.1",NA,NA,NA
"ENSG00000269549",40.2969338629749,1.32880460982361,0.271243458009846,4.89893699030846,9.63565357899605e-07,2.40136641049497e-05,"ENSG00000269549.1",NA,NA,NA
